========== DOORS REMOTE SPY LOG ==========
Время старта: 2026-05-17 13:20:34
Длительность: 300 секунд
Направления: C->S (клиент->сервер), S<-C (сервер->клиент), BIND (bindable)
==========================================

[13:20:34][S<-C] ReplicatedStorage.RemotesFolder.SendErrorLog | "STARTING RP ROOM "
[13:21:19][S<-C] ReplicatedStorage.ReplicatedTweening.TweenEvent | "RunTween" | Workspace.CurrentRooms.6.Assets.Dresser.DrawerContainer.Main [MeshPart] | {1=0.4000000059604645, 2=Enum.EasingStyle.Quad, 3=Enum.EasingDirection.Out, 4=0, 5=false, ...} | {CFrame=292.25293, -3.19536161, -430.678436, 0, 0, 1, 0, 1, -0, -1, 0, 0, }
[13:21:19][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:21:19][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:21:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -625 [number]
[13:21:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -625 [number]
[13:21:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -625 [number]
[13:21:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -625 [number]
[13:21:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -618 [number]
[13:21:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -606 [number]
[13:21:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -591 [number]
[13:21:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -579 [number]
[13:21:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -579 [number]
[13:21:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -579 [number]
[13:21:19][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:21:20][S<-C] ReplicatedStorage.RemotesFolder.GetCurrency | Vector3(292.23, -2.76, -431.12) | 5 [number] | "Gold"
[13:21:20][BIND] Players.Ladenosaben.PlayerGui.TopbarUI.Topbar.StatsTopbarHandler.StatModules.Gold.Gold | 90 [number]
[13:21:20][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:21:20][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:21:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -575 [number]
[13:21:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -567 [number]
[13:21:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -552 [number]
[13:21:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -541 [number]
[13:21:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -533 [number]
[13:21:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -533 [number]
[13:21:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -533 [number]
[13:21:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -533 [number]
[13:21:20][S<-C] ReplicatedStorage.ReplicatedTweening.TweenEvent | "RunTween" | Workspace.CurrentRooms.6.Assets.Dresser.DrawerContainer.Main [MeshPart] | {1=0.4000000059604645, 2=Enum.EasingStyle.Quad, 3=Enum.EasingDirection.Out, 4=0, 5=false, ...} | {CFrame=292.25293, -2.31253529, -430.678436, 0, 0, 1, 0, 1, -0, -1, 0, 0, }
[13:21:20][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -541 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -498 [number]
[13:21:21][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -413 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -375 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -352 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -348 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -348 [number]
[13:21:21][S<-C] ReplicatedStorage.ReplicatedTweening.TweenEvent | "RunTween" | Workspace.CurrentRooms.6.Assets.Dresser.DrawerContainer.Main [MeshPart] | {1=0.4000000059604645, 2=Enum.EasingStyle.Quad, 3=Enum.EasingDirection.Out, 4=0, 5=false, ...} | {CFrame=292.25293, -1.40627146, -430.678436, 0, 0, 1, 0, 1, -0, -1, 0, 0, }
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -352 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -367 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -371 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -371 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -371 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -383 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -394 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -413 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -421 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -421 [number]
[13:21:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -421 [number]
[13:21:21][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:21:22][S<-C] ReplicatedStorage.RemotesFolder.GetCurrency | Vector3(293.63, -0.97, -430.71) | 10 [number] | "Gold"
[13:21:22][BIND] Players.Ladenosaben.PlayerGui.TopbarUI.Topbar.StatsTopbarHandler.StatModules.Gold.Gold | 100 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -421 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -410 [number]
[13:21:22][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -390 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -356 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -295 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -204 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -200 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -200 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -200 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -200 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -200 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -200 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -177 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -158 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -142 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -135 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -135 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -135 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -123 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -116 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -104 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -96 [number]
[13:21:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -89 [number]
[13:21:23][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -81 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -77 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -77 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -65 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -38 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -15 [number]
[13:21:23][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -8 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 4 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 4 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 4 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 4 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 4 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 4 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 4 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 12 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 39 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 58 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 85 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 97 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 93 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 47 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -2 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -29 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -36 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -30 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -13 [number]
[13:21:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:24][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:24][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -0 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -7 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -11 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -23 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -38 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -54 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -65 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -69 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -69 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -69 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -69 [number]
[13:21:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -69 [number]
[13:21:25][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:21:25][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -69 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -69 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -69 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -69 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -77 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -119 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -142 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -146 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -150 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -150 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -142 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -131 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -123 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -123 [number]
[13:21:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -123 [number]
[13:21:26][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -123 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -123 [number]
[13:21:26][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -115 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -108 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -108 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -108 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -108 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -108 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -119 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -134 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -150 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -150 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -150 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -150 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -165 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -204 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -238 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -269 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -281 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -288 [number]
[13:21:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -288 [number]
[13:21:27][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -288 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -288 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -288 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -273 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -258 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -254 [number]
[13:21:27][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -254 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -246 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -242 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -238 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -238 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -227 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -227 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -227 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -231 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -223 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -223 [number]
[13:21:27][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -223 [number]
[13:21:28][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -223 [number]
[13:21:28][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:21:28][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -223 [number]
